age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
14;entrepreneur;divorced;unknown;no;3015;no;no;cellular;20;oct;602;2;98;-4;unknown;no
30;management;single;secondary;no;-982;yes;no;cellular;21;dec;554;2;192;2;unknown;yes
50;blue-collar;married;tertiary;no;-4844;yes;no;cellular;3;may;-102;-1;8;3;unknown;yes
41;admin.;single;secondary;no;0;yes;yes;cellular;7;jul;166;1;-1;0;unknown;no
28;blue-collar;married;secondary;no;2965;no;no;unknown;-2;jun;300;0;-10;-4;unknown;yes
37;unknown;single;secondary;no;3184;yes;no;unknown;20;oct;360;-2;25;-2;unknown;no
35;entrepreneur;single;tertiary;no;-2942;no;no;unknown;19;may;248;3;112;2;unknown;yes
53;management;single;tertiary;no;-1909;no;no;cellular;11;dec;66;2;-126;5;unknown;no
33;management;divorced;tertiary;no;3806;no;no;unknown;21;aug;493;4;-16;1;other;yes
32;entrepreneur;married;secondary;no;3411;no;yes;unknown;18;may;3;0;32;-1;unknown;no
56;technician;divorced;secondary;no;2088;yes;no;unknown;8;jan;37;1;61;0;unknown;yes
43;management;single;tertiary;no;4810;yes;yes;unknown;25;may;303;-4;-28;2;unknown;no
18;unknown;single;unknown;no;2576;yes;no;cellular;7;aug;319;-2;-25;0;unknown;yes
41;technician;single;secondary;no;4448;yes;no;unknown;21;jan;564;-1;12;1;unknown;yes
37;management;married;secondary;no;-2224;no;no;cellular;15;may;-40;-2;73;0;failure;yes
48;technician;single;tertiary;no;-409;yes;no;unknown;21;nov;120;6;-62;3;failure;yes
40;blue-collar;married;primary;no;177;yes;yes;telephone;21;jul;742;4;-1;0;unknown;no
51;management;divorced;secondary;no;-799;yes;no;unknown;21;may;-92;7;15;2;other;yes
48;technician;married;tertiary;no;26;yes;no;cellular;14;jul;354;5;365;-3;failure;yes
25;technician;married;secondary;no;10054;yes;yes;unknown;23;may;225;4;143;1;unknown;yes
24;unknown;single;secondary;no;-2311;yes;no;unknown;17;may;-18;3;7;0;unknown;yes
25;management;married;secondary;no;-3079;yes;yes;cellular;23;may;380;5;131;1;unknown;no
44;technician;single;secondary;no;3550;no;no;unknown;33;may;304;0;52;-1;unknown;yes
40;unemployed;married;secondary;no;0;yes;no;cellular;19;nov;332;1;183;1;failure;no
51;technician;divorced;tertiary;no;-732;yes;no;telephone;3;jun;186;6;-26;0;unknown;yes
44;management;married;tertiary;no;8240;no;no;unknown;21;jul;414;0;32;1;other;yes
45;entrepreneur;married;tertiary;no;11;yes;no;cellular;-2;dec;220;2;136;0;unknown;yes
34;management;single;tertiary;no;5336;no;yes;unknown;3;dec;318;4;169;4;unknown;yes
45;admin.;divorced;secondary;no;-176;no;yes;cellular;7;jul;574;1;-1;0;unknown;yes
35;technician;married;secondary;no;1577;yes;yes;cellular;17;aug;80;1;273;1;failure;no
30;technician;married;unknown;no;-99;yes;no;unknown;26;jul;442;3;-117;4;unknown;no
35;management;married;tertiary;no;2793;no;no;cellular;20;nov;258;2;-1;0;unknown;no
47;self-employed;divorced;secondary;no;8515;yes;no;unknown;20;nov;14;7;112;4;other;no
48;unknown;married;unknown;no;3940;no;no;unknown;16;jun;298;6;-1;0;unknown;no
36;entrepreneur;married;tertiary;no;-4333;yes;no;unknown;10;oct;536;2;-172;0;failure;no
45;technician;single;unknown;no;3961;yes;no;unknown;15;may;-26;0;183;2;unknown;no
45;admin.;divorced;primary;no;1807;yes;no;unknown;6;jun;118;2;-1;0;unknown;no
41;services;single;tertiary;no;3295;no;no;cellular;8;may;206;6;52;3;unknown;yes
26;blue-collar;divorced;secondary;no;0;yes;no;unknown;19;may;48;3;-1;0;unknown;no
31;unemployed;single;secondary;no;1214;no;no;cellular;4;feb;974;1;-1;0;unknown;yes
36;admin.;married;secondary;no;465;yes;no;unknown;20;may;160;1;-1;0;unknown;no
56;unknown;married;secondary;no;-3736;yes;no;unknown;37;jun;459;3;-34;1;unknown;yes
44;blue-collar;married;secondary;no;-668;yes;no;cellular;31;oct;530;7;262;0;unknown;no
49;technician;divorced;secondary;no;2410;yes;no;unknown;26;may;201;4;-58;0;unknown;no
43;technician;married;primary;no;-684;yes;no;cellular;17;may;85;-1;60;0;unknown;no
53;blue-collar;married;primary;no;343;yes;no;cellular;25;jul;616;5;-1;0;unknown;yes
45;entrepreneur;single;tertiary;no;5635;no;no;cellular;0;jul;483;0;-24;-1;unknown;yes
15;blue-collar;married;unknown;no;4567;no;yes;unknown;15;nov;637;8;-218;2;unknown;yes
59;retired;single;secondary;no;2303;no;yes;telephone;30;jul;128;2;-1;0;unknown;no
43;unknown;single;tertiary;no;5190;yes;no;unknown;13;may;-316;0;72;0;unknown;no
48;admin.;single;secondary;no;-3806;yes;no;unknown;-1;dec;188;7;40;-1;unknown;no
37;management;married;tertiary;no;4532;no;no;cellular;14;may;425;0;100;-2;unknown;yes
39;entrepreneur;single;tertiary;no;349;yes;no;unknown;22;may;64;1;298;3;unknown;no
22;technician;divorced;tertiary;no;4774;no;yes;unknown;9;aug;295;3;-149;0;unknown;yes
32;entrepreneur;married;tertiary;no;1748;no;no;unknown;26;may;311;2;100;0;unknown;yes
31;management;single;tertiary;no;-24;yes;yes;unknown;3;jun;589;6;-1;0;unknown;no
30;unknown;married;tertiary;no;-1326;yes;no;unknown;12;may;164;5;201;-3;unknown;no
47;admin.;married;unknown;no;-2285;no;no;unknown;5;aug;621;0;17;-2;unknown;no
35;technician;married;secondary;no;-65;yes;no;unknown;20;may;562;0;165;2;unknown;yes
35;management;married;tertiary;no;4173;yes;yes;cellular;20;jun;414;3;115;3;unknown;no
27;admin.;married;tertiary;no;-600;yes;yes;unknown;8;may;369;1;100;2;unknown;yes
30;student;single;secondary;no;685;no;no;telephone;10;mar;230;2;-1;0;unknown;no
54;entrepreneur;married;unknown;no;3476;no;no;cellular;13;oct;570;3;-238;0;unknown;yes
54;management;divorced;tertiary;no;5253;yes;yes;cellular;7;jul;17;19;-1;0;unknown;no
60;management;married;tertiary;no;-376;yes;no;unknown;31;may;586;2;92;2;unknown;no
37;blue-collar;married;secondary;no;426;no;no;unknown;17;jun;285;1;-1;0;unknown;no
53;blue-collar;divorced;tertiary;no;-348;yes;no;unknown;23;may;250;2;11;3;unknown;no
33;management;married;tertiary;no;55;no;no;cellular;30;apr;526;2;87;3;failure;yes
39;management;single;primary;no;2094;yes;no;unknown;14;dec;338;5;42;0;unknown;no
41;admin.;married;secondary;no;0;yes;no;unknown;9;jun;65;3;-1;0;unknown;no
42;management;married;tertiary;no;3279;yes;no;cellular;33;dec;237;4;-64;5;unknown;yes
41;management;married;tertiary;no;5430;yes;no;unknown;12;nov;158;6;-36;-2;unknown;no
41;blue-collar;married;tertiary;no;-3443;yes;no;unknown;1;jun;417;0;2;0;unknown;no
39;blue-collar;married;secondary;no;-1081;no;no;cellular;14;aug;788;4;173;0;unknown;no
31;unemployed;single;secondary;no;3148;yes;no;cellular;21;jul;402;-1;187;2;unknown;yes
24;admin.;single;secondary;no;1235;yes;yes;unknown;30;may;76;3;-1;0;unknown;no
46;management;single;tertiary;no;-312;yes;no;unknown;13;jul;138;1;233;3;failure;yes
52;blue-collar;married;primary;no;359;no;no;telephone;26;aug;361;14;-1;0;unknown;no
58;management;married;secondary;no;2058;no;yes;unknown;15;may;-258;4;-6;0;unknown;yes
44;management;married;secondary;no;-1455;no;no;telephone;23;may;384;0;-112;0;unknown;yes
38;entrepreneur;married;tertiary;no;4;yes;no;cellular;16;jul;158;1;-1;0;unknown;no
36;management;married;secondary;no;339;yes;no;cellular;12;may;279;1;354;1;failure;no
46;retired;married;tertiary;no;3332;yes;no;unknown;13;feb;393;0;8;0;unknown;no
38;technician;single;unknown;no;6635;yes;no;telephone;22;may;263;0;-6;0;unknown;no
22;entrepreneur;married;tertiary;no;1101;no;no;unknown;5;dec;-130;4;-54;0;unknown;no
39;unemployed;single;secondary;no;2208;no;no;telephone;22;may;23;2;-1;0;unknown;no
34;housemaid;divorced;secondary;no;787;yes;no;cellular;15;may;665;1;-1;0;unknown;no
37;admin.;married;secondary;no;250;yes;no;cellular;10;aug;70;1;-1;0;unknown;no
67;technician;divorced;tertiary;no;-4038;no;no;unknown;7;jun;345;3;159;2;unknown;no
36;technician;single;secondary;no;0;no;no;cellular;28;aug;8;13;-1;0;unknown;no
34;technician;married;unknown;yes;-2379;no;no;cellular;6;nov;618;1;-66;2;unknown;no
37;blue-collar;single;secondary;yes;-1045;no;yes;unknown;13;jul;472;5;-85;3;unknown;no
40;blue-collar;married;secondary;no;755;no;no;cellular;23;jul;145;1;-1;0;unknown;no
48;management;divorced;secondary;no;-531;no;yes;unknown;11;may;230;2;-14;0;unknown;yes
47;admin.;married;secondary;no;1358;yes;no;cellular;14;may;80;4;-1;0;unknown;no
27;unemployed;single;secondary;no;5614;no;yes;unknown;23;may;667;2;51;0;unknown;no
44;blue-collar;single;secondary;no;668;yes;no;unknown;19;jul;450;-1;89;0;unknown;no
33;entrepreneur;divorced;tertiary;no;1729;no;no;unknown;31;may;487;1;-61;-1;unknown;yes
19;technician;married;tertiary;no;-2185;no;no;cellular;6;jun;121;5;99;1;unknown;yes
49;unemployed;single;tertiary;no;631;no;no;cellular;9;feb;140;6;12;1;other;no
44;management;divorced;unknown;no;30;no;yes;unknown;11;nov;217;-3;272;1;unknown;yes
54;technician;divorced;secondary;no;1705;yes;no;unknown;15;may;367;2;-1;0;unknown;no
36;blue-collar;married;primary;no;287;yes;no;unknown;30;may;157;3;-1;0;unknown;no
66;retired;married;secondary;no;2326;no;yes;cellular;18;feb;232;1;181;1;success;yes
34;management;single;tertiary;no;417;yes;no;cellular;16;sep;99;2;135;3;failure;no
49;housemaid;married;secondary;no;7625;yes;no;cellular;27;nov;429;4;32;3;unknown;yes
25;technician;married;unknown;no;5641;no;no;cellular;8;may;210;5;175;3;failure;no
69;retired;married;unknown;no;3258;no;no;unknown;7;aug;494;4;42;1;unknown;yes
43;technician;divorced;tertiary;no;5065;yes;no;unknown;16;may;663;1;80;0;unknown;no
31;management;married;tertiary;no;-4721;yes;no;unknown;1;aug;630;3;49;0;success;no
29;management;married;tertiary;no;50;no;no;unknown;11;dec;573;4;118;0;unknown;no
47;blue-collar;married;unknown;no;3381;no;yes;cellular;0;may;221;2;32;-1;unknown;no
38;admin.;single;tertiary;no;3954;yes;no;cellular;10;feb;201;1;182;3;failure;no
37;entrepreneur;divorced;tertiary;no;4129;yes;yes;unknown;14;mar;657;2;80;0;unknown;no
40;blue-collar;single;tertiary;no;-608;yes;no;unknown;23;may;117;0;89;-3;success;yes
40;technician;married;secondary;no;2338;no;no;cellular;16;oct;717;2;-1;0;unknown;yes
42;management;married;tertiary;no;4824;yes;no;unknown;32;nov;408;0;52;0;unknown;yes
19;unknown;married;secondary;no;3051;no;yes;unknown;30;aug;332;2;-234;0;unknown;yes
48;technician;married;tertiary;no;-161;yes;no;unknown;7;nov;416;5;-102;-1;unknown;yes
53;blue-collar;married;primary;no;3316;yes;no;unknown;23;may;331;6;-1;0;unknown;no
30;technician;single;tertiary;no;6619;yes;no;cellular;21;aug;239;8;-1;0;unknown;no
33;management;single;tertiary;no;383;yes;no;cellular;9;jul;125;1;-1;0;unknown;no
46;entrepreneur;married;unknown;no;-327;yes;no;unknown;11;may;642;4;97;2;failure;yes
48;admin.;married;secondary;no;1060;yes;no;cellular;20;apr;87;2;318;3;failure;no
27;services;married;secondary;no;54;yes;no;cellular;18;may;97;1;370;1;failure;no
29;management;single;tertiary;no;1382;no;no;cellular;27;may;463;1;-85;2;unknown;yes
21;entrepreneur;single;secondary;no;-1159;yes;no;unknown;11;mar;560;5;6;-1;unknown;yes
38;technician;married;secondary;no;381;yes;no;unknown;29;may;126;2;-1;0;unknown;no
34;services;married;secondary;no;0;yes;no;cellular;21;nov;248;1;-1;0;unknown;no
30;admin.;single;secondary;no;270;no;no;cellular;9;feb;123;1;-1;0;unknown;yes
32;technician;married;secondary;no;0;yes;no;cellular;8;may;77;2;-1;0;unknown;no
33;technician;married;tertiary;no;3576;yes;no;unknown;2;dec;376;0;37;3;unknown;no
39;blue-collar;married;secondary;no;-2402;yes;no;unknown;1;may;-365;8;304;1;unknown;no
34;blue-collar;married;tertiary;no;17672;no;no;cellular;20;nov;548;1;-1;0;unknown;no
53;entrepreneur;married;tertiary;no;5709;yes;no;unknown;10;jun;376;4;-118;0;unknown;yes
35;admin.;divorced;secondary;no;951;yes;no;cellular;16;apr;567;2;-1;0;unknown;no
34;blue-collar;married;tertiary;no;5411;yes;no;cellular;5;jul;1;7;153;0;unknown;no
33;management;married;tertiary;no;-139;no;no;cellular;8;jul;290;1;-1;0;unknown;no
37;blue-collar;married;primary;no;190;yes;yes;unknown;8;may;194;1;-1;0;unknown;no
48;entrepreneur;single;tertiary;no;-715;yes;no;telephone;10;oct;486;5;88;-5;unknown;no
48;blue-collar;divorced;unknown;no;2176;yes;yes;cellular;19;dec;171;3;150;0;unknown;no
41;management;single;tertiary;no;-984;yes;no;unknown;3;jun;199;3;114;0;unknown;yes
35;blue-collar;married;tertiary;no;8328;yes;no;cellular;24;aug;116;3;-22;2;unknown;no
56;management;divorced;tertiary;no;4266;yes;no;unknown;17;jun;490;4;-1;0;unknown;yes
25;student;single;tertiary;no;1189;no;no;cellular;3;dec;110;1;183;1;success;no
37;technician;single;tertiary;no;2472;no;no;unknown;20;oct;356;8;-47;-2;unknown;yes
35;blue-collar;married;primary;no;623;yes;no;cellular;6;may;97;2;-1;0;unknown;no
53;blue-collar;married;unknown;no;2421;no;no;unknown;22;aug;389;2;109;-1;unknown;no
34;management;married;tertiary;no;3696;no;no;cellular;8;apr;758;2;160;5;other;yes
50;entrepreneur;divorced;tertiary;no;-2981;yes;no;cellular;31;may;142;-1;24;0;unknown;yes
38;services;single;tertiary;no;-991;yes;no;unknown;13;jan;324;-2;-177;1;failure;yes
38;management;married;unknown;no;3576;no;no;cellular;26;may;579;1;-1;0;unknown;yes
50;services;married;primary;no;1237;yes;no;unknown;20;may;796;1;31;1;unknown;no
46;technician;married;secondary;no;-385;no;no;unknown;2;dec;373;-1;95;0;unknown;no
45;management;single;tertiary;no;2970;yes;no;cellular;12;aug;646;3;114;1;failure;no
50;management;single;tertiary;no;3033;yes;no;cellular;16;may;299;-1;97;-1;unknown;yes
33;services;married;secondary;no;317;yes;no;cellular;2;feb;141;4;201;1;other;no
36;blue-collar;married;secondary;no;136;yes;no;unknown;4;jun;38;2;-1;0;unknown;no
46;entrepreneur;married;secondary;no;-2001;no;yes;unknown;20;may;-62;0;-72;4;unknown;no
30;retired;married;tertiary;no;-109;no;no;cellular;14;jun;114;4;42;2;unknown;yes
35;services;married;secondary;no;-315;yes;no;cellular;11;may;330;2;368;2;failure;no
42;unknown;married;unknown;no;-3828;no;yes;unknown;12;jul;808;-3;48;6;failure;yes
34;housemaid;married;tertiary;no;897;no;no;cellular;12;aug;197;4;-1;0;unknown;no
30;technician;married;tertiary;no;327;no;no;unknown;10;jun;-209;1;26;0;unknown;no
38;entrepreneur;married;primary;no;0;yes;no;cellular;30;jul;172;4;-1;0;unknown;no
29;management;married;secondary;no;4574;no;no;unknown;9;jan;-19;2;-73;3;unknown;no
40;services;married;secondary;no;1293;yes;no;cellular;13;apr;128;3;-1;0;unknown;no
47;retired;divorced;tertiary;no;319;yes;no;cellular;15;jun;337;4;4;0;unknown;no
37;blue-collar;married;tertiary;no;1643;yes;no;cellular;14;nov;265;-2;42;4;unknown;no
36;self-employed;married;secondary;no;-2776;yes;yes;unknown;24;may;429;-1;4;-1;unknown;yes
38;housemaid;divorced;tertiary;no;4312;no;no;cellular;21;nov;407;4;182;2;other;no
32;technician;single;tertiary;no;930;no;no;cellular;27;aug;85;7;-1;0;unknown;no
53;admin.;married;unknown;no;2635;yes;yes;unknown;35;oct;282;5;-55;-1;unknown;yes
46;services;married;tertiary;no;-2282;yes;no;unknown;20;may;-98;5;77;2;unknown;yes
29;technician;single;tertiary;no;2485;no;no;telephone;24;jul;48;6;-1;0;unknown;no
52;blue-collar;married;primary;no;522;yes;no;unknown;19;may;298;2;-1;0;unknown;no
56;blue-collar;married;tertiary;no;-797;yes;yes;unknown;16;may;40;11;-115;2;unknown;yes
42;blue-collar;single;tertiary;no;4173;yes;no;cellular;30;may;122;0;-89;-1;unknown;yes
43;entrepreneur;married;tertiary;no;-323;yes;yes;unknown;15;jul;100;5;-32;2;unknown;no
33;technician;single;tertiary;no;6281;yes;no;cellular;1;jul;1057;1;393;4;success;no
40;admin.;single;secondary;no;985;yes;no;cellular;15;apr;313;3;145;5;other;no
31;technician;married;secondary;no;172;no;no;cellular;8;aug;151;2;-1;0;unknown;no
54;management;married;secondary;no;813;yes;yes;unknown;19;jun;194;3;46;0;unknown;no
33;management;married;unknown;no;479;yes;no;unknown;16;jun;605;5;-46;-1;unknown;no
33;blue-collar;single;secondary;no;5137;yes;no;cellular;6;may;123;1;-1;0;unknown;no
55;unemployed;married;secondary;no;718;no;no;unknown;27;jul;210;3;-49;1;unknown;no
38;technician;single;unknown;no;3755;yes;no;unknown;18;jun;293;0;105;3;unknown;no
36;technician;married;secondary;no;83;yes;no;unknown;8;may;178;1;-1;0;unknown;no
56;management;single;tertiary;no;3406;no;no;unknown;10;jun;400;2;-43;-1;unknown;no
39;management;single;tertiary;no;5047;no;no;cellular;29;apr;218;4;-1;0;unknown;yes
30;management;married;secondary;no;503;yes;no;cellular;2;feb;96;1;-1;0;unknown;no
38;blue-collar;single;tertiary;no;-1308;yes;no;cellular;16;nov;783;0;-68;0;unknown;no
44;blue-collar;married;secondary;no;2840;no;no;unknown;16;jul;590;-1;88;2;unknown;no
37;entrepreneur;married;tertiary;no;16;no;no;unknown;0;dec;402;0;44;-3;unknown;yes
42;technician;married;unknown;no;4522;yes;no;cellular;11;jun;332;0;85;-1;unknown;no
40;technician;married;tertiary;no;2351;yes;no;telephone;15;jun;601;1;-65;2;unknown;yes
54;management;married;unknown;no;4942;yes;no;cellular;14;nov;-137;2;63;-4;unknown;no
15;entrepreneur;married;tertiary;no;-7579;no;no;unknown;14;jun;474;0;56;0;unknown;yes
50;services;married;unknown;no;925;no;no;unknown;13;dec;589;5;169;1;unknown;yes
38;technician;married;tertiary;no;-3088;yes;no;unknown;11;jun;285;1;36;1;unknown;no
49;management;divorced;tertiary;no;-1563;yes;no;cellular;21;dec;100;2;-3;0;unknown;yes
49;blue-collar;married;tertiary;no;-613;no;yes;unknown;38;jun;328;6;-79;-1;unknown;yes
31;student;single;secondary;no;611;yes;no;cellular;10;may;344;5;-25;1;failure;no
26;management;single;secondary;no;2337;no;no;cellular;11;dec;-415;1;103;0;unknown;no
40;management;married;tertiary;no;-845;yes;yes;cellular;23;aug;350;7;194;-1;unknown;no
31;admin.;single;tertiary;no;516;no;no;cellular;5;jun;227;1;-1;0;unknown;no
49;management;single;tertiary;no;2382;no;no;cellular;7;apr;314;8;109;0;unknown;no
41;unknown;married;tertiary;no;533;yes;no;telephone;20;jun;359;-2;113;3;unknown;no
44;management;married;tertiary;no;-3129;no;no;telephone;5;feb;458;0;-7;-3;unknown;no
58;blue-collar;married;tertiary;no;-1171;yes;no;unknown;25;jun;-203;6;82;0;failure;no
30;entrepreneur;single;secondary;no;-225;no;no;unknown;20;jun;64;0;-114;-6;unknown;yes
45;management;single;unknown;no;1139;no;no;unknown;13;may;223;1;-29;1;unknown;no
39;blue-collar;married;unknown;no;7159;no;no;unknown;22;jul;350;0;8;-4;unknown;yes
20;management;single;tertiary;no;-731;yes;no;unknown;24;may;543;-4;20;-4;unknown;yes
47;entrepreneur;divorced;unknown;no;-368;no;no;unknown;4;dec;33;4;-10;1;unknown;no
51;entrepreneur;married;tertiary;no;2969;yes;no;unknown;7;feb;-114;4;-116;2;unknown;no
23;entrepreneur;married;tertiary;no;5585;yes;no;unknown;5;may;95;4;120;5;failure;yes
43;retired;married;secondary;no;-2131;no;no;unknown;11;may;656;-1;66;6;unknown;no
45;entrepreneur;single;primary;no;0;no;no;cellular;7;apr;354;1;-1;0;unknown;no
44;management;divorced;secondary;no;-235;yes;no;unknown;7;may;293;1;-49;1;unknown;yes
61;blue-collar;divorced;tertiary;no;-4522;yes;yes;unknown;12;nov;250;3;-2;-2;unknown;no
38;entrepreneur;divorced;tertiary;no;736;no;no;cellular;20;aug;562;3;86;0;unknown;no
45;technician;married;tertiary;no;-3818;no;no;unknown;10;may;-114;3;114;2;unknown;yes
24;unknown;married;tertiary;no;-966;no;no;unknown;21;dec;87;3;98;2;unknown;no
26;student;single;secondary;no;352;no;no;cellular;29;jan;202;2;-1;0;unknown;no
44;technician;married;tertiary;no;4466;yes;no;unknown;17;jan;275;9;199;-3;unknown;no
35;entrepreneur;single;tertiary;no;2382;yes;no;unknown;11;may;356;0;-78;0;unknown;yes
55;blue-collar;single;tertiary;no;3400;yes;no;cellular;3;oct;329;0;-2;0;unknown;yes
39;technician;single;primary;no;2273;yes;no;unknown;29;oct;322;4;3;1;unknown;yes
40;technician;married;secondary;no;40;yes;no;cellular;21;nov;73;1;-1;0;unknown;no
30;technician;single;secondary;no;3107;yes;no;unknown;3;jun;1516;2;-1;0;unknown;no
36;retired;divorced;secondary;no;829;yes;no;unknown;13;aug;11;-2;220;1;unknown;yes
44;management;married;tertiary;no;-231;no;no;unknown;22;may;194;2;76;1;unknown;no
54;technician;single;tertiary;no;-248;yes;no;unknown;17;jul;300;4;86;-1;success;yes
38;technician;married;tertiary;no;1092;yes;no;unknown;21;may;317;1;-1;0;unknown;no
